,nombre articulo,precio,link,company,model,year,version,color,fuel,doors,transmisions,motor,bodywork,km
1718,Fiat Cronos 1.3 Gse Drive Pack Conectividad,$2.000.000,https://auto.mercadolibre.com.ar/MLA-1277637149-fiat-cronos-_JM#position=39&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Fiat,Cronos,2022,1.3 Gse Drive Pack Conectividad,Negro,Nafta,4,Manual,1.3,Sedán,1000 km
1719,Volkswagen Amarok 2.0 Cd Tdi 4x4 Highline Pack At C34,U$S25.500,https://auto.mercadolibre.com.ar/MLA-1277647674-volkswagen-amarok-highline-pack-2015-automatica-_JM#position=40&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,Plateado,Diésel,4,Automática,2.0,Pick-Up,114000 km
1720,Jeep Cherokee 3.7 Limited 205hp Atx,U$S17.500,https://auto.mercadolibre.com.ar/MLA-1276978674-jeep-cherokee-2012-37-limited-205hp-atx-lesbleus-_JM#position=41&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Jeep,Cherokee,2012,3.7 Limited 205hp Atx,Plateado,Nafta,5,Automática,3.7,SUV,160000 km
1721,Chevrolet Cobalt 1.8 Sedan Lt,$3.600.000,https://auto.mercadolibre.com.ar/MLA-1276498724-chevrolet-cobalt-2018-18-sedan-lt-_JM#position=42&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Chevrolet,Cobalt,2018,1.8 Sedan Lt,Nafta,4,Manual,1.8,Sedán,45000 km,.
1722,Renault Sandero 1.6 16v Sense,$3.900.000,https://auto.mercadolibre.com.ar/MLA-1311989050-renault-sandero-retiralo-con-390000-o-tu-usado-_JM#position=43&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Renault,Sandero,2022,1.6 16v Sense,Rojo,Nafta,5,Manual,1.6,Hatchback,1002 km
1723,Nissan Kicks 1.6 Advance 120cv,$6.000.000,https://auto.mercadolibre.com.ar/MLA-1275709020-nissan-kicks-advance-cvt-16-full-2019-_JM#position=44&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Nissan,Kicks,2019,1.6 Advance 120cv,Gris,Nafta,5,Manual,1.6,Hatchback,79881 km
1724,Volkswagen Suran 1.6 Highline,$4.090.000,https://auto.mercadolibre.com.ar/MLA-1275673960-volkswagen-suran-16-n-16v-gnc-2017-km-129300-_JM#position=45&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Volkswagen,Suran,2017,1.6 Highline,Blanco,Nafta,5,Manual,1.6,Hatchback,129300 km
1725,Chevrolet Tracker 1.8 Ltz,$5.000.000,https://auto.mercadolibre.com.ar/MLA-1275705594-chevrolet-tracker-18-full-ltz-fwd-4x2-mt-_JM#position=46&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Chevrolet,Tracker,2017,1.8 Ltz,Gris,Nafta,5,Manual,1.8,SUV,84286 km
1726,Ford Focus Iii 2.0 Titanium Mt,$6.900.000,https://auto.mercadolibre.com.ar/MLA-1275324821-ford-focus-iii-2019-20-titanium-mt-_JM#position=47&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Ford,Focus III,2019,2.0 Titanium Mt,Gris,Nafta,5,Manual,2.0,Hatchback,30000 km
1727,Ford Ecosport 1.6 Se 110cv 4x2,$3.760.000,https://auto.mercadolibre.com.ar/MLA-1274308765-ford-ecosport-se-2016-_JM#position=48&search_layout=grid&type=item&tracking_id=d5e18626-397f-4089-a274-006a862192c3,Ford,Ecosport,2016,1.6 Se 110cv 4x2,Rojo,Nafta,5,Manual,1.6,SUV,121000 km
1728,Volkswagen Vento 2.5 Advance Plus 170cv Tiptronic,$3.990.000,https://auto.mercadolibre.com.ar/MLA-1272835346-volkswagen-vento-advance-plus-tiptronic-_JM#position=1&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Volkswagen,Vento,2015,2.5 Advance Plus 170cv Tiptronic,Gris,Nafta,4,Automática,2.5,Sedán,130000 km
1729,Mercedes-benz Clase A 2.0 A250 Amg-line 211cv 224 Hp,U$S58.000,https://auto.mercadolibre.com.ar/MLA-1268102200-mercedes-benz-clase-a-2019-20-a250-amg-line-211cv-224-hp-_JM#position=2&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Mercedes-Benz,Clase A,2019,2.0 A250 Amg-line 211cv 224 hp,Blanco,Nafta,5,Automática,2.0,Hatchback,37000 km
1730,Peugeot 207 1.6 Gti 156cv 5 P,U$S12.000,https://auto.mercadolibre.com.ar/MLA-1268108535-peugeot-207-gti-16-thp-2011-37000km-ramos-mejia-_JM#position=3&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Peugeot,207,2011,1.6 Gti 156cv 5 p,Negro,Nafta,5,Manual,1.6,Hatchback,37000 km
1731,Volkswagen Vento 2.0 T Fsi Sportline,U$S13.000,https://auto.mercadolibre.com.ar/MLA-1267152697-volkswagen-vento-2009-20-t-fsi-sportline-_JM#position=4&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Volkswagen,Vento,2009,2.0 T Fsi Sportline,Nafta,4,Manual,2.0,Sedán,138000 km,.
1732,Mercedes-benz Clk 3.5 Clk350coupe Avantgarde Sport At,U$S28.900,https://auto.mercadolibre.com.ar/MLA-1266891548-mercedes-benz-clk350-avantgarde-autopremier-_JM#position=5&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Mercedes-Benz,CLK,2009,3.5 Clk350coupe Avantgarde Sport At,Plateado,Nafta,2,Automática,3.5,Coupé,69225 km
1733,Toyota Hilux 2.8 Cd Srv 177cv 4x4 At,U$S42.900,https://auto.mercadolibre.com.ar/MLA-1266805785-toyota-hilux-2022-28-cd-srv-177cv-4x4-at-_JM#position=6&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Hilux,2022,2.8 Cd Srv 177cv 4x4 At,Gris,Diésel,4,Automática,2.8,Pick-Up,1500 km
1734,Ford Fiesta Kinetic Design 1.6 Se 120cv,$4.300.000,https://auto.mercadolibre.com.ar/MLA-1264819067-ford-fiesta-_JM#position=7&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Fiesta Kinetic Design,2019,1.6 Se 120cv,Rojo,Nafta,5,Manual,1.6,Hatchback,39000 km
1735,Toyota Rav4 2.0 Vx,U$S33.500,https://auto.mercadolibre.com.ar/MLA-1264133764-toyota-rav4-2018-20-vx-_JM#position=8&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,RAV4,2018,2.0 Vx,Blanco,Nafta,5,Automática,2.0,SUV,106000 km
1736,Ford Ecosport 1.6 Se 110cv 4x2,$4.000.000,https://auto.mercadolibre.com.ar/MLA-1264119992-ford-ecosport-2015-16-se-110cv-4x2-_JM#position=9&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Ecosport,2015,1.6 Se 110cv 4x2,Nafta,5,Manual,1.6,SUV,85000 km,.
1737,Audi S3 2.0 Tfsi Stronic Quattro 300cv,U$S60.900,https://auto.mercadolibre.com.ar/MLA-1264131029-audi-s3-20-tfsi-s-tronic-quattro-300cv-2017-car-cash-_JM#position=10&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Audi,S3,2017,2.0 Tfsi Stronic Quattro 300cv,Blanco,Nafta,3,Automática,2.0,Hatchback,14200 km
1738,Toyota Etios 1.5 Xls At,$5.800.000,https://auto.mercadolibre.com.ar/MLA-1263258254-toyota-etios-2022-15-xls-at-_JM#position=11&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Etios,2022,1.5 Xls At,Rojo,Nafta,5,Automática,1.5,Hatchback,111111 km
1739,Audi A4 2.0 Fsi Quattro 252cv,U$S40.900,https://auto.mercadolibre.com.ar/MLA-1262735742-audi-a4-20t-fsi-quattro-252cv-autopremier-_JM#position=12&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Audi,A4,2018,2.0 Fsi Quattro 252cv,Gris,Nafta,4,Automática,2.0,Sedán,75000 km
1740,Volkswagen Passat 2.0 Tsi Highline 220cv,$7.600.000,https://auto.mercadolibre.com.ar/MLA-1262527971-volkswagen-passat-cc-20-pv-_JM#position=13&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Volkswagen,Passat,2017,2.0 Tsi Highline 220cv,Negro,Nafta,4,Automática,2.0,Sedán,168000 km
1741,Ford Ranger 3.2 Cd Xlt Tdci 200cv Manual 4x4,$8.600.000,https://auto.mercadolibre.com.ar/MLA-1260364334-ford-ranger-32-xlt-4x4-6mt-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Ranger,2019,3.2 Cd Xlt Tdci 200cv Manual 4x4,Gris,Diésel,4,Manual,3.2,Pick-Up,113000 km
1742,Volkswagen Golf 1.4 Highline Tsi Dsg,U$S24.900,https://auto.mercadolibre.com.ar/MLA-1259267836-volkswagen-golf-14-tsi-highline-dsg-at-2018-46655831-_JM#position=15&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Volkswagen,Golf,2018,1.4 Highline Tsi Dsg,Gris,Nafta,5,Automática,1.4,Hatchback,72000 km
1743,Toyota Hilux 2.4 Cd Dx 150cv 4x2,U$S30.500,https://auto.mercadolibre.com.ar/MLA-1259241126-toyota-hilux-dx-4x2-_JM#position=16&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Hilux,2020,2.4 Cd Dx 150cv 4x2,Gris,Diésel,4,Manual,2.4,Pick-Up,50000 km
1744,Volkswagen Suran 1.6 Imotion Highline 110cv,$3.980.000,https://auto.mercadolibre.com.ar/MLA-1259114110-volkswagen-suran-16-highline-i-motion-2017-gnc-_JM#position=17&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Volkswagen,Suran,2017,1.6 Imotion Highline 110cv,Dorado,Nafta/GNC,5,Automática,1.6,Monovolumen,77000 km
1745,Ford Kuga 2.0 Sel,$6.490.000,https://auto.mercadolibre.com.ar/MLA-1258705101-ford-kuga-sel-4x4-20-6at-awd-2017-99000km-viel-automotores-_JM#position=18&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Kuga,2017,2.0 Sel,Plateado,Nafta,5,Automática,2.0,SUV,98824 km
1746,Peugeot Rcz 1.6 Thp 200cv 6mt,U$S28.990,https://auto.mercadolibre.com.ar/MLA-1293483235-peugeot-rcz-2013-abasto-motors-_JM#position=19&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Peugeot,RCZ,2013,1.6 Thp 200cv 6mt,Negro,Nafta,2,Manual,1.6,Coupé,3500 km
1747,Alfa Romeo Giulia 2.0 200cv 200 Distinctive,U$S47.000,https://auto.mercadolibre.com.ar/MLA-1256465256-alfa-romeo-giulia-20-200cv-200-distinctive-2019-car-cash-_JM#position=20&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Alfa Romeo,Giulia,2019,2.0 200cv 200 Distinctive,Blanco,Nafta,5,Automática,2.0,Sedán,11700 km
1748,Chevrolet Spin 1.8 Ltz 7as At 105cv,$4.230.000,https://auto.mercadolibre.com.ar/MLA-1249744281-chevrolet-spin-18-n-7p-ltz-at-2016-_JM#position=21&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Chevrolet,Spin,2016,1.8 Ltz 7as At 105cv,Gris,Nafta,5,Automática,1.8,Monovolumen,86457 km
1749,Mercedes-benz Clase C C200 Avantgarde,U$S40.000,https://auto.mercadolibre.com.ar/MLA-1249470546-mercedes-benz-c200-avantgard-pm-_JM#position=22&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Mercedes-Benz,Clase C,2018,C200 AVANTGARDE,Gris,Nafta,4,Automática,54000 km,.,.
1750,Kia Sorento Ex 2.2 A/t 4x4 Crdi,U$S45.000,https://auto.mercadolibre.com.ar/MLA-1246249761-kia-sorento-ex-22-at-4x4-crdi-7-asientos-ano-2018-_JM#position=23&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Kia,Sorento,2018,Ex 2.2 A/T 4X4 CRDI,Gris,Diésel,5,Automática,2.2,50000 km,.
1751,Nissan Frontier 2.3 Le Cd 4x4 At,U$S37.500,https://auto.mercadolibre.com.ar/MLA-1239750519-nissan-frontier-2020-23-le-cd-4x4-at-tute-cars-g-_JM#position=24&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Nissan,Frontier,2020,2.3 Le Cd 4x4 At,Diésel,4,Automática,2.3,Pick-Up,48010 km,.
1752,Bmw Serie 1 1.5 118i Sport Line 136cv,U$S54.900,https://auto.mercadolibre.com.ar/MLA-1239477348-bmw-118-i-_JM#position=25&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,BMW,Serie 1,2021,1.5 118i Sport Line 136cv,Gris,Nafta,5,Automática,1.5,Hatchback,21000 km
1753,Peugeot 504 2.3 Xsd Tf,$890.000,https://auto.mercadolibre.com.ar/MLA-1315900153-peugeot-504-xsdtf-sedan-4-puertas-gasolero-96-_JM#position=26&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Peugeot,504,1996,2.3 Xsd Tf,Blanco,Diésel,4,Manual,2.3,Sedán,295000 km
1754,Bmw Serie 2 3.0 M235i 325cv,U$S45.000,https://auto.mercadolibre.com.ar/MLA-1234842579-bmw-serie-2-2016-30-m-235-i-325cv-lesbleus-_JM#position=27&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,BMW,Serie 2,2016,3.0 M235i 325cv,Gris,Nafta,2,Automática,3.0,Coupé,85000 km
1755,Ds Ds7 Crossback 2.0 Hdi 180 At So Chic,$14.500.000,https://auto.mercadolibre.com.ar/MLA-1234322437-ds7-so-chic-hdi-180-at-_JM#position=28&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,DS,DS7 Crossback,2021,2.0 Hdi 180 At So Chic,Azul,Diésel,5,Automática,2.0,Monovolumen,69000 km
1756,Fiat Fiorino 1.4 Fire Evo 87cv,$2.100.000,https://auto.mercadolibre.com.ar/MLA-1234313347-fiat-fiorino-2016-14-fire-evo-87cv-cuotas-_JM#position=29&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Fiat,Fiorino,2016,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,118190 km
1757,Honda Cr-v 2.4 Lx At 2wd (mexico),$2.990.000,https://auto.mercadolibre.com.ar/MLA-1305799785-honda-crv-lx-automatica-particular-belgrano-caba-_JM#position=30&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Honda,CR-V,2008,2.4 Lx At 2wd (mexico),Celeste,Nafta,5,Automática,2.4,SUV,200000 km
1758,Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,$3.550.000,https://auto.mercadolibre.com.ar/MLA-1231310196-ford-fiesta-kinetic-design-2016-16-se-plus-120cv-_JM#position=31&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Fiesta Kinetic Design,2016,1.6 Se Plus 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,50000 km
1759,Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,U$S13.000,https://auto.mercadolibre.com.ar/MLA-1231297184-chevrolet-tracker-2015-18-ltz-awd-at-140cv-_JM#position=32&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Chevrolet,Tracker,2015,1.8 Ltz+ Awd At 140cv,Gris,Nafta,5,Automática,1.8,SUV,80000 km
1760,Nissan Note 1.6 Sense 110cv,U$S9.500,https://auto.mercadolibre.com.ar/MLA-1303001847-nissan-note-sense-2016-impecable-4-cubiertas-nuevas-_JM#position=33&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Nissan,Note,2016,1.6 Sense 110cv,Blanco,Nafta,5,Manual,1.6,Hatchback,72100 km
1761,Jeep Compass 2.4 Longitude,U$S26.500,https://auto.mercadolibre.com.ar/MLA-1230224682-jeep-compass-24-longitude-at-4x2-1-mano-45000km-ano-2018-_JM#position=34&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Jeep,Compass,2018,2.4 Longitude,Blanco,Nafta,5,Manual,2.4,SUV,45000 km
1762,Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,U$S45.900,https://auto.mercadolibre.com.ar/MLA-1229840614-toyota-hilux-4x4-cd-srx-tdi-at-6vel-autopremier-_JM#position=35&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Hilux,2022,2.8 Cd Srx 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,7400 km
1763,Ford Ranger 3.2 Cd 4x2 Xlt Tdci 200cv,$7.000.000,https://auto.mercadolibre.com.ar/MLA-1226745652-ford-ranger-2016-32-cd-at-4x2-xlt-tdci-200cv-lesbleus-_JM#position=36&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Ranger,2016,3.2 Cd 4x2 Xlt Tdci 200cv,Blanco,Diésel,4,Manual,3.2,Pick-Up,86100 km
1764,Citroën Aircross 1.6 Vti 115 Feel,$4.750.000,https://auto.mercadolibre.com.ar/MLA-1225381590-citron-aircross-2020-16-vti-115-feel-_JM#position=37&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Citroën,Aircross,2020,1.6 Vti 115 Feel,Nafta,5,Manual,1.6,Hatchback,55000 km,.
1765,Ford Focus Iii 2.0 Se,$4.550.000,https://auto.mercadolibre.com.ar/MLA-1302525645-ford-focus-iii-2018-20-se-_JM#position=38&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Focus III,2018,2.0 Se,Negro,Nafta,5,Manual,2.0,Hatchback,67000 km
1766,Volkswagen Amarok 3.0 V6 Extreme,$13.650.000,https://auto.mercadolibre.com.ar/MLA-1223054978-volkswagen-amarok-2018-30-v6-extreme-_JM#position=39&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Volkswagen,Amarok,2018,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,67400 km
1767,Ford Ranger 3.2 Cd Xls Tdci 200cv Automática,$6.800.000,https://auto.mercadolibre.com.ar/MLA-1221129984-ford-ranger-32-xls-automatica-4x2-2017-_JM#position=40&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Ford,Ranger,2017,3.2 Cd Xls Tdci 200cv Automática,Rojo,Diésel,4,Automática,3.2,Pick-Up,141000 km
1768,Toyota Sw4 3.0 Srv Cuero At,$6.000.000,https://auto.mercadolibre.com.ar/MLA-1224472488-toyota-sw4-2006-30-srv-cuero-at-lesbleus-_JM#position=41&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,SW4,2006,3.0 Srv Cuero At,Dorado,Diésel,5,Automática,3.0,SUV,320000 km
1769,Toyota Etios 1.5 Xls,$3.769.000,https://auto.mercadolibre.com.ar/MLA-1219954675-toyota-etios-15-xls-5p-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Etios,2016,1.5 Xls,Dorado,Nafta,5,Manual,1.5,Hatchback,108445 km
1770,Chevrolet Onix 1.4 Ltz At 98cv,$4.200.000,https://auto.mercadolibre.com.ar/MLA-1224440041-chevrolet-onix-2018-14-ltz-at-98cv-lesbleus-_JM#position=43&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Chevrolet,Onix,2018,1.4 Ltz At 98cv,Gris,Nafta,5,Automática,1.4,Hatchback,60000 km
1771,Toyota Hiace 2.8 Tdi Commuter 6at 14a,U$S56.000,https://auto.mercadolibre.com.ar/MLA-1215470988-toyota-hiace-commuter-28-tdi-6at-14a-2022-car-cash-_JM#position=44&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Hiace,2022,2.8 Tdi Commuter 6at 14a,Blanco,Diésel,4,Automática,2.8,Minivan,1500 km
1772,Chevrolet Spin 1.8 Ltz 5as 105cv,$4.152.000,https://auto.mercadolibre.com.ar/MLA-1215044628-chevrolet-spin-18-ltz-5as-2018-_JM#position=45&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Chevrolet,Spin,2017,1.8 Ltz 5as 105cv,Blanco,GNC,5,Manual,1.8,Monovolumen,144732 km
1773,Citroën Aircross 1.6 Exclusive 110cv,$3.150.000,https://auto.mercadolibre.com.ar/MLA-1214138778-citroen-aircross-2013-exclusive-16-_JM#position=46&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Citroën,Aircross,2013,1.6 Exclusive 110cv,Plateado,Nafta,5,Manual,1.6,Hatchback,120000 km
1774,Toyota Corolla 1.8 Se-g Cvt 140cv,U$S21.000,https://auto.mercadolibre.com.ar/MLA-1213214535-toyota-corolla-_JM#position=47&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,Corolla,2018,1.8 Se-g Cvt 140cv,Blanco,Nafta,4,Automática,1.8,Sedán,40300 km
1775,Toyota Sw4 2.8 Srx 177cv 4x4 7as At,U$S48.500,https://auto.mercadolibre.com.ar/MLA-1211415859-toyota-sw4-2020-28-srx-177cv-4x4-7as-at-_JM#position=48&search_layout=grid&type=item&tracking_id=6ec3edd3-f441-43c1-b13b-56bb7ddf84e4,Toyota,SW4,2020,2.8 Srx 177cv 4x4 7as At,Diésel,5,Automática,2.8,SUV,64000 km,.
1776,Nissan X-trail 2.5 Exclusive Cvt Xtronic,U$S44.900,https://auto.mercadolibre.com.ar/MLA-1205638730-nissan-x-trail-25-exclusive-cvt-xtronic-2022-car-cash-_JM#position=1&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Nissan,X-Trail,2022,2.5 Exclusive Cvt Xtronic,Gris,Nafta,5,Automática,2.5,SUV,6700 km
1777,Toyota Hilux 3.0 Cd Srv Cuero I 171cv 4x4 5at,U$S25.500,https://auto.mercadolibre.com.ar/MLA-1286134348-toyota-hilux-_JM#position=2&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Toyota,Hilux,2012,3.0 Cd Srv Cuero I 171cv 4x4 5at,Blanco,Diésel,4,Automática,3.0,Pick-Up,190000 km
1778,Chevrolet Tracker 1.8 Ltz,$5.200.000,https://auto.mercadolibre.com.ar/MLA-1201724366-chevrolet-tracker-premier-fwd-mt-full-4x2-18-2019-_JM#position=3&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Chevrolet,Tracker,2019,1.8 Ltz,Gris,Nafta,5,Manual,1.8,SUV,113759 km
1779,Audi Q5 2.0 Tfsi 211cv Stronic Quattro,U$S20.000,https://auto.mercadolibre.com.ar/MLA-1201054515-audi-q5-20tfsi-luxury-stronic-quattro-impecable-ano-2011-_JM#position=4&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Audi,Q5,2011,2.0 Tfsi 211cv Stronic Quattro,Gris,Nafta,5,Automática,2.0,SUV,125000 km
1780,Renault Duster 2.0 4x2 Luxe Nav 138cv,$3.564.000,https://auto.mercadolibre.com.ar/MLA-1200144648-renault-duster-20-4x2-luxe-nav-_JM#position=5&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Renault,Duster,2013,2.0 4x2 Luxe Nav 138cv,Plateado,Nafta,5,Manual,2.0,SUV,169497 km
1781,Mercedes-benz Clase Gla 1.6 Gla250 Amg-line 211cv,U$S43.500,https://auto.mercadolibre.com.ar/MLA-1197014761-mercedes-benz-gla-250-amg-line-_JM#position=6&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Mercedes-Benz,Clase GLA,2017,1.6 Gla250 Amg-line 211cv,Gris,Nafta,5,Automática,1.6,SUV,60000 km
1782,Volkswagen Vento 2.5 Advance Plus 170cv Tiptronic,$4.000.000,https://auto.mercadolibre.com.ar/MLA-1194784187-volkswagen-vento-25-advance-plus-tipt-l15-bareinautos-_JM#position=7&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Volkswagen,Vento,2015,2.5 Advance Plus 170cv Tiptronic,Negro,Nafta,4,Automática,2.5,Sedán,113000 km
1783,Haval H6 2.0t Coupe Dignity At 2wd,$8.900.000,https://auto.mercadolibre.com.ar/MLA-1190017085-haval-h6-20t-coupe-dignity-at-2wd-_JM#position=8&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Haval,H6,2021,2.0t Coupe Dignity At 2wd,Rojo,Nafta,5,Automática,2.0,SUV,27000 km
1784,Peugeot 308 1.6 Feline Hdi 115cv,$3.470.000,https://auto.mercadolibre.com.ar/MLA-1302530377-peugeot-308-2014-16-feline-hdi-115cv-_JM#position=9&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Peugeot,308,2014,1.6 Feline Hdi 115cv,Diésel,5,Manual,1.6,Hatchback,118000 km,.
1785,Audi Q2 2.0 Tfsi Stronic Sport Quattro,U$S43.000,https://auto.mercadolibre.com.ar/MLA-1215299952-audi-q2-14-tfsi-stronic-sport-2019-marrocchi-exclusivos-_JM#position=10&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Audi,Q2,2019,2.0 Tfsi Stronic Sport Quattro,Gris,Nafta,5,Automática,2.0,SUV,80000 km
1786,Ford Ranger 3.0 Xl I Dc 4x2,U$S9.000,https://auto.mercadolibre.com.ar/MLA-1262606552-ford-ranger-f-truck-2006-30-power-stroke-4x2-_JM#position=11&search_layout=grid&type=item&tracking_id=81060d0e-afb9-46b7-8c27-e5d0e7c1372c,Ford,Ranger,2006,3.0 Xl I Dc 4x2,Blanco,Diésel,2,Manual,3.0,Pick-Up,237000 km
